Site,LocationName,Time,Value,Quality,Approval,Qualifiers,Parameter,Unit
FC231176,Rangitaiki at SH5,30/01/2023 7:45,0.976999998,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 8:00,0.989000022,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 8:15,0.988099992,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 8:30,0.984600008,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 8:45,0.994799972,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 9:00,0.996999979,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 9:15,0.988499999,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 9:30,0.993600011,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 9:45,0.998600006,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 10:00,1.002599955,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 10:15,1.002099991,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 10:30,0.998399973,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 10:45,0.997600019,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 11:00,1.005399942,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 11:15,1.006500006,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 11:30,1.01789999,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 11:45,1.015300035,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 12:00,1.014500022,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 12:15,1.011000037,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 12:30,1.017699957,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 12:45,1.012199998,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 13:00,1.006500006,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 13:15,1.011800051,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 13:30,1.014999986,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 13:45,1.015900016,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 14:00,1.018900037,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 14:15,1.020499945,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 14:45,1.029099941,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 15:00,1.032699943,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 15:15,1.025900006,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 15:30,1.035899997,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 15:45,1.028300047,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 16:00,1.029199958,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 16:15,1.038599968,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 16:30,1.041900039,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 16:45,1.039999962,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 17:00,1.047199965,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 17:15,1.049700022,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 17:30,1.052600026,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 17:45,1.050799966,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 18:00,1.053900003,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 18:15,1.053300023,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 18:30,1.056499958,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 18:45,1.052600026,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 19:00,1.061800003,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 19:15,1.066300035,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 19:30,1.06280005,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 19:45,1.069700003,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 20:00,1.076500058,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 20:15,1.067999959,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 20:30,1.065000057,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 20:45,1.08039999,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 21:00,1.073699951,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 21:15,1.072100043,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 21:30,1.081500053,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 21:45,1.087299943,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 22:00,1.090000033,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 22:15,1.078099966,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 22:30,1.087299943,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 22:45,1.088099957,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 23:00,1.086599946,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 23:15,1.084699988,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 23:30,1.099099994,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,30/01/2023 23:45,1.095100045,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023,1.093000054,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 0:15,1.111999989,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 0:30,1.100800037,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 0:45,1.096400023,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 1:00,1.10739994,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 1:15,1.108500004,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 1:30,1.103399992,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 1:45,1.108999968,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 2:00,1.10650003,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 2:15,1.110800028,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 2:30,1.111700058,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 2:45,1.108899951,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 3:00,1.104500055,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 3:15,1.114899993,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 3:30,1.11619997,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 3:45,1.115800023,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 4:00,1.130200028,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 4:15,1.117799997,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 4:30,1.130200028,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 4:45,1.120200038,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 5:00,1.133000016,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 5:15,1.135599971,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 5:30,1.128800035,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 5:45,1.126600027,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 6:00,1.129299998,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 6:15,1.134799957,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 6:30,1.133399963,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 6:45,1.141700029,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 7:00,1.150400043,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 7:15,1.142799973,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 7:30,1.143300056,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 7:45,1.148800015,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 8:00,1.151100039,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 8:15,1.146700025,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 8:30,1.142400026,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 8:45,1.142199993,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 9:00,1.149000049,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 9:15,1.148300052,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 9:30,1.146900058,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 9:45,1.157500029,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 10:00,1.164000034,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 10:15,1.155200005,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 10:30,1.15989995,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 10:45,1.16050005,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 11:00,1.159500003,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 11:15,1.172600031,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 11:30,1.164100051,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 11:45,1.168099999,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 12:00,1.163200021,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 12:15,1.162799954,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 12:30,1.172000051,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 12:45,1.167500019,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 13:00,1.170600057,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 13:15,1.179499984,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 13:30,1.172999978,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 13:45,1.175400019,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 14:00,1.172399998,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 14:15,1.179800034,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 14:45,1.177700043,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 15:00,1.188599944,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 15:15,1.180500031,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 15:30,1.184000015,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 15:45,1.186300039,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 16:00,1.180400014,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 16:15,1.191200018,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 16:30,1.184700012,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 16:45,1.182199955,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 17:00,1.189900041,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 17:15,1.190799952,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 17:30,1.188300014,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 17:45,1.194399953,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 18:00,1.194300056,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 18:15,1.190299988,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 18:30,1.190999985,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 18:45,1.195199966,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 19:00,1.188699961,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 19:15,1.195799947,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 19:30,1.201699972,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 19:45,1.198099971,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 20:00,1.20539999,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 20:15,1.205800056,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 20:30,1.211099982,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 20:45,1.200399995,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 21:00,1.199599981,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 21:15,1.200899959,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 21:30,1.208899975,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 21:45,1.195000052,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 22:00,1.192299962,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 22:15,1.205500007,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 22:30,1.209599972,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 22:45,1.216500044,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 23:00,1.204399943,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 23:15,1.208699942,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 23:30,1.207599998,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,31/01/2023 23:45,1.221199989,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023,1.21389997,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 0:15,1.220800042,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 0:30,1.216699958,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 0:45,1.212700009,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 1:00,1.223899961,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 1:15,1.225999951,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 1:30,1.218899965,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 1:45,1.222900033,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 2:00,1.230200052,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 2:15,1.225399971,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 2:30,1.22510004,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 2:45,1.208600044,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 3:00,1.226400018,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 3:15,1.225000024,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 3:30,1.224599957,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 3:45,1.228299975,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 4:00,1.233199954,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 4:15,1.229099989,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 4:30,1.230700016,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 4:45,1.230200052,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 5:00,1.237800002,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 5:15,1.238600016,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 5:30,1.237200022,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 5:45,1.236199975,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 6:00,1.235900044,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 6:15,1.243600011,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 6:30,1.238299966,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 6:45,1.245499969,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 7:00,1.243299961,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 7:15,1.24240005,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 7:30,1.246199965,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 7:45,1.242799997,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 8:00,1.238999963,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 8:15,1.244300008,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 8:30,1.246899962,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 8:45,1.245200038,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 9:00,1.253999949,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 9:15,1.242699981,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 9:30,1.250699997,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 9:45,1.251199961,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 10:00,1.254799962,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 10:15,1.251600027,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 10:30,1.254699945,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 10:45,1.261000037,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 11:00,1.255399942,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 11:15,1.256299973,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 11:30,1.256800056,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 11:45,1.262199998,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 12:00,1.259199977,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 12:15,1.259500027,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 12:30,1.260400057,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 12:45,1.254600048,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 13:00,1.258399963,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 13:15,1.261800051,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 13:30,1.26789999,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 13:45,1.264000058,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 14:00,1.260499954,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 14:15,1.263100028,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 14:45,1.265799999,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 15:00,1.259899974,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 15:15,1.264099956,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 15:30,1.264500022,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 15:45,1.259299994,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 16:00,1.269099951,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 16:15,1.263200045,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 16:30,1.266600013,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 16:45,1.256600022,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 17:00,1.269600034,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 17:15,1.264099956,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 17:30,1.265300035,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 17:45,1.271999955,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 18:00,1.264899969,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 18:15,1.269299984,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 18:30,1.281100035,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 18:45,1.267199993,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 19:00,1.269400001,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 19:15,1.269199967,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 19:30,1.265699983,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 19:45,1.281100035,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 20:00,1.276200056,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 20:15,1.275400043,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 20:30,1.290599942,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 20:45,1.286000013,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 21:00,1.284199953,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 21:15,1.273499966,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 21:30,1.290199995,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 21:45,1.277799964,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 22:00,1.282799959,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 22:15,1.276600003,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 22:30,1.262699962,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 22:45,1.282099962,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 23:00,1.288599968,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 23:15,1.28550005,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 23:30,1.283800006,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,1/02/2023 23:45,1.286200047,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,2/02/2023,1.291800022,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,2/02/2023 0:15,1.279600024,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,2/02/2023 0:30,1.283699989,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,2/02/2023 0:45,1.290099978,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,2/02/2023 1:00,1.282199979,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,2/02/2023 1:15,1.291499972,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,2/02/2023 1:30,1.29279995,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,2/02/2023 1:45,1.28670001,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,2/02/2023 2:00,1.291700006,200,Approved,,NO3-N,g/m^3
